_id,sample_id,experiment_reference,experiment_id,lab,replicate,replicate_group,replicate_group_string,strain,strain_name,strain_class,standard_type,control_type,media_type,inducer_type,inducer_concentration,inducer_concentration_unit,sample_contents,temperature,temperature_unit,timepoint,timepoint_unit,well,container_id,aliquot_id,od,fluor_gain_0.10,fluor_gain_0.20,fluor_gain_0.16,fluor_gain_0.10/od,fluor_gain_0.20/od,fluor_gain_0.16/od
5e863e1ff5eedd8c7ee9da98,sample.transcriptic.aq1e7k6pphkk2ad.experiment.transcriptic.r1e7998zhy3gm8,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Growth-Curves,experiment.transcriptic.r1e7998zhy3gm8,transcriptic,1,5c0c4c81dde25a814de15d9967f5b53078fd552e,"UWBF_6390 | 35.0 | [17.0] | {""Phosphate Buffered Saline"": [""""], ""SC Media with 200nM beta-estradiol"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",UWBF_6390,CRISPR_w303_positive_control_NOR_00_6390,Control,,,SC Media with 200nM beta-estradiol,,,,"['Phosphate Buffered Saline', 'SC Media with 200nM beta-estradiol']",35.0,celsius,17.0,hour,a1,ct1e799924qrdpv,aq1e7k6pphkk2ad,0.0338696323890335,1.5160695581822246,4.180440215371903,-0.1608659680696464,44.76191,123.42739,-4.74956
5e863e35f5eedd8c7ee9e282,sample.transcriptic.aq1e7k6tc4hwkfh.experiment.transcriptic.r1e7998zhy3gm8,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Growth-Curves,experiment.transcriptic.r1e7998zhy3gm8,transcriptic,1,9b93f9fad81338b256bfb24c2d115c818c7c8828,"UWBF_24864 | 35.0 | [28.0] | {""Phosphate Buffered Saline"": [""""], ""SC Media with 200nM beta-estradiol"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",UWBF_24864,CRISPR_CEN.PK2_positive_control_NOR_00_24864,Control,,,SC Media with 200nM beta-estradiol,,,,"['Phosphate Buffered Saline', 'SC Media with 200nM beta-estradiol']",35.0,celsius,28.0,hour,a2,ct1e799925x7wyx,aq1e7k6tc4hwkfh,0.08521389570952695,-0.8034639844699636,7.65545594320832,-0.3952808393641822,-9.42879,89.83812,-4.63869
5e863e35f5eedd8c7ee9e27e,sample.transcriptic.aq1e7k6tc4k2skg.experiment.transcriptic.r1e7998zhy3gm8,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Growth-Curves,experiment.transcriptic.r1e7998zhy3gm8,transcriptic,13,9b93f9fad81338b256bfb24c2d115c818c7c8828,"UWBF_24864 | 35.0 | [28.0] | {""Phosphate Buffered Saline"": [""""], ""SC Media with 200nM beta-estradiol"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",UWBF_24864,CRISPR_CEN.PK2_positive_control_NOR_00_24864,Control,,,SC Media with 200nM beta-estradiol,,,,"['Phosphate Buffered Saline', 'SC Media with 200nM beta-estradiol']",35.0,celsius,28.0,hour,b2,ct1e799925x7wyx,aq1e7k6tc4k2skg,0.3719787022941264,-1.14410324634754,14.692383622443877,1.000905341309463,-3.07572,39.49792,2.69076
5e863e34f5eedd8c7ee9e228,sample.transcriptic.aq1e7k6tc4k2skk.experiment.transcriptic.r1e7998zhy3gm8,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Growth-Curves,experiment.transcriptic.r1e7998zhy3gm8,transcriptic,15,9b93f9fad81338b256bfb24c2d115c818c7c8828,"UWBF_24864 | 35.0 | [28.0] | {""Phosphate Buffered Saline"": [""""], ""SC Media with 200nM beta-estradiol"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",UWBF_24864,CRISPR_CEN.PK2_positive_control_NOR_00_24864,Control,,,SC Media with 200nM beta-estradiol,,,,"['Phosphate Buffered Saline', 'SC Media with 200nM beta-estradiol']",35.0,celsius,28.0,hour,c2,ct1e799925x7wyx,aq1e7k6tc4k2skk,0.2951581773985851,-0.3657067548377656,13.512937836560287,1.1028893677326064,-1.23902,45.78202,3.7366
5e863e31f5eedd8c7ee9e117,sample.transcriptic.aq1e7k6tc4m6yqj.experiment.transcriptic.r1e7998zhy3gm8,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Growth-Curves,experiment.transcriptic.r1e7998zhy3gm8,transcriptic,3,89e33b99b3995a56a255ee14e8f5f49329618edc,"MediaControl | 35.0 | [28.0] | {""Phosphate Buffered Saline"": [""""], ""SC Media with 200nM beta-estradiol"": [""""]} | PLATE_READER | MEDIA_BLANK",MediaControl,Media_control,Blank,MEDIA_BLANK,,SC Media with 200nM beta-estradiol,,,,"['Phosphate Buffered Saline', 'SC Media with 200nM beta-estradiol']",35.0,celsius,28.0,hour,d2,ct1e799925x7wyx,aq1e7k6tc4m6yqj,0.18037192435488608,-1.4811973167197154,7.280559776364434,0.6850623555756051,-8.21191,40.36415,3.79805
5e863e31f5eedd8c7ee9e11b,sample.transcriptic.aq1e7k6tc4nb6uh.experiment.transcriptic.r1e7998zhy3gm8,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Growth-Curves,experiment.transcriptic.r1e7998zhy3gm8,transcriptic,4,89e33b99b3995a56a255ee14e8f5f49329618edc,"MediaControl | 35.0 | [28.0] | {""Phosphate Buffered Saline"": [""""], ""SC Media with 200nM beta-estradiol"": [""""]} | PLATE_READER | MEDIA_BLANK",MediaControl,Media_control,Blank,MEDIA_BLANK,,SC Media with 200nM beta-estradiol,,,,"['Phosphate Buffered Saline', 'SC Media with 200nM beta-estradiol']",35.0,celsius,28.0,hour,e2,ct1e799925x7wyx,aq1e7k6tc4nb6uh,0.034334254800791136,1.395749184393807,4.598682585803452,0.0013130274036841528,40.6518,133.93862,0.03824
5e863e35f5eedd8c7ee9e27a,sample.transcriptic.aq1e7k6tc4qkk4m.experiment.transcriptic.r1e7998zhy3gm8,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Growth-Curves,experiment.transcriptic.r1e7998zhy3gm8,transcriptic,3,9b93f9fad81338b256bfb24c2d115c818c7c8828,"UWBF_24864 | 35.0 | [28.0] | {""Phosphate Buffered Saline"": [""""], ""SC Media with 200nM beta-estradiol"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",UWBF_24864,CRISPR_CEN.PK2_positive_control_NOR_00_24864,Control,,,SC Media with 200nM beta-estradiol,,,,"['Phosphate Buffered Saline', 'SC Media with 200nM beta-estradiol']",35.0,celsius,28.0,hour,a3,ct1e799925x7wyx,aq1e7k6tc4qkk4m,0.08047159729288952,0.2971373505805105,8.663139438070758,0.4569551368872704,3.69245,107.65462,5.67846
5e863e35f5eedd8c7ee9e276,sample.transcriptic.aq1e7k6tc4qkk4q.experiment.transcriptic.r1e7998zhy3gm8,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Growth-Curves,experiment.transcriptic.r1e7998zhy3gm8,transcriptic,1,00c939861b42bdc4b1465f28f3e1254d434019b4,"UWBF_34293 | 35.0 | [28.0] | {""Phosphate Buffered Saline"": [""""], ""SC Media with 200nM beta-estradiol"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",UWBF_34293,CEN.PK2_ORE1_gfp_34293,Experiment,,,SC Media with 200nM beta-estradiol,,,,"['Phosphate Buffered Saline', 'SC Media with 200nM beta-estradiol']",35.0,celsius,28.0,hour,b3,ct1e799925x7wyx,aq1e7k6tc4qkk4q,0.3166242888291017,0.17295695060325358,12.978027069603877,2.9283619929317206,0.54625,40.98873,9.2487
5e863e34f5eedd8c7ee9e223,sample.transcriptic.aq1e7k6tc4rqs8p.experiment.transcriptic.r1e7998zhy3gm8,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Growth-Curves,experiment.transcriptic.r1e7998zhy3gm8,transcriptic,1,92512efa08908d08da92f39d3be93fd3bf621930,"UWBF_34299 | 35.0 | [28.0] | {""Phosphate Buffered Saline"": [""""], ""SC Media with 200nM beta-estradiol"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",UWBF_34299,CEN.PK2_ORE1_gfp_34299,Experiment,,,SC Media with 200nM beta-estradiol,,,,"['Phosphate Buffered Saline', 'SC Media with 200nM beta-estradiol']",35.0,celsius,28.0,hour,c3,ct1e799925x7wyx,aq1e7k6tc4rqs8p,0.07661573265308752,-1.4783934127133562,8.215308160970075,0.7929686383261345,-19.29621,107.22743,10.34995
5e863e31f5eedd8c7ee9e140,sample.transcriptic.aq1e7k6tc4suycn.experiment.transcriptic.r1e7998zhy3gm8,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Growth-Curves,experiment.transcriptic.r1e7998zhy3gm8,transcriptic,1,0e1827d5a3c4b082ab0c2790998ca5d60085a461,"UWBF_34296 | 35.0 | [28.0] | {""Phosphate Buffered Saline"": [""""], ""SC Media with 200nM beta-estradiol"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",UWBF_34296,CEN.PK2_ORE1_sic1_gfp_34296,Experiment,,,SC Media with 200nM beta-estradiol,,,,"['Phosphate Buffered Saline', 'SC Media with 200nM beta-estradiol']",35.0,celsius,28.0,hour,d3,ct1e799925x7wyx,aq1e7k6tc4suycn,0.06666048379140009,-1.6359135415395016,4.743574154948785,1.9101234629319972,-24.54098,71.16021,28.65451
5e863e32f5eedd8c7ee9e16e,sample.transcriptic.aq1e7k6tc4suycr.experiment.transcriptic.r1e7998zhy3gm8,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Growth-Curves,experiment.transcriptic.r1e7998zhy3gm8,transcriptic,1,cc093af18f3a10103db5f03b93171334d894a60f,"UWBF_34290 | 35.0 | [28.0] | {""Phosphate Buffered Saline"": [""""], ""SC Media with 200nM beta-estradiol"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",UWBF_34290,CEN.PK2_ORE1_sic1_gfp_34290,Experiment,,,SC Media with 200nM beta-estradiol,,,,"['Phosphate Buffered Saline', 'SC Media with 200nM beta-estradiol']",35.0,celsius,28.0,hour,e3,ct1e799925x7wyx,aq1e7k6tc4suycr,0.0627598770562289,-0.6731956442220668,5.888403658194304,2.23628135000685,-10.72653,93.82433,35.63234
5e863e32f5eedd8c7ee9e19d,sample.transcriptic.aq1e7k6tc4tz6gq.experiment.transcriptic.r1e7998zhy3gm8,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Growth-Curves,experiment.transcriptic.r1e7998zhy3gm8,transcriptic,1,ab6b3fedc6546b7378f78e185e2ab2b15ad84664,"UWBF_34292 | 35.0 | [28.0] | {""Phosphate Buffered Saline"": [""""], ""SC Media with 200nM beta-estradiol"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",UWBF_34292,CEN.PK2_ORE1_sic1_34292,Experiment,,,SC Media with 200nM beta-estradiol,,,,"['Phosphate Buffered Saline', 'SC Media with 200nM beta-estradiol']",35.0,celsius,28.0,hour,f3,ct1e799925x7wyx,aq1e7k6tc4tz6gq,0.07296133363077217,0.6771886316196052,6.659355763972295,0.2872772270525573,9.28147,91.2724,3.93739
5e863e33f5eedd8c7ee9e1c6,sample.transcriptic.aq1e7k6tc4tz6gt.experiment.transcriptic.r1e7998zhy3gm8,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Growth-Curves,experiment.transcriptic.r1e7998zhy3gm8,transcriptic,1,6dc828f4a2e41f19cc6d9ce9fbae16e1d46d73bd,"UWBF_34298 | 35.0 | [28.0] | {""Phosphate Buffered Saline"": [""""], ""SC Media with 200nM beta-estradiol"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",UWBF_34298,CEN.PK2_ORE1_sic1_34298,Experiment,,,SC Media with 200nM beta-estradiol,,,,"['Phosphate Buffered Saline', 'SC Media with 200nM beta-estradiol']",35.0,celsius,28.0,hour,g3,ct1e799925x7wyx,aq1e7k6tc4tz6gt,0.08137971165112438,0.0786237353045544,7.250567189261161,1.7341006892877968,0.96613,89.09551,21.30876
5e863e33f5eedd8c7ee9e1ef,sample.transcriptic.aq1e7k6tc4v5cms.experiment.transcriptic.r1e7998zhy3gm8,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Growth-Curves,experiment.transcriptic.r1e7998zhy3gm8,transcriptic,1,817e5b6bfd0c4c08879f9837884bb4c5c7e62807,"UWBF_34282 | 35.0 | [28.0] | {""Phosphate Buffered Saline"": [""""], ""SC Media with 200nM beta-estradiol"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",UWBF_34282,CEN.PK2_ATAF1_gfp_34282,Experiment,,,SC Media with 200nM beta-estradiol,,,,"['Phosphate Buffered Saline', 'SC Media with 200nM beta-estradiol']",35.0,celsius,28.0,hour,h3,ct1e799925x7wyx,aq1e7k6tc4v5cms,0.03312094181052403,-0.908455791323816,6.899681110139411,0.9644780609978616,-27.42844,208.31778,29.11989
5e863e35f5eedd8c7ee9e272,sample.transcriptic.aq1e7k6tc4w9jrr.experiment.transcriptic.r1e7998zhy3gm8,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Growth-Curves,experiment.transcriptic.r1e7998zhy3gm8,transcriptic,5,9b93f9fad81338b256bfb24c2d115c818c7c8828,"UWBF_24864 | 35.0 | [28.0] | {""Phosphate Buffered Saline"": [""""], ""SC Media with 200nM beta-estradiol"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",UWBF_24864,CRISPR_CEN.PK2_positive_control_NOR_00_24864,Control,,,SC Media with 200nM beta-estradiol,,,,"['Phosphate Buffered Saline', 'SC Media with 200nM beta-estradiol']",35.0,celsius,28.0,hour,a4,ct1e799925x7wyx,aq1e7k6tc4w9jrr,0.07198192045565176,-1.079029289215683,7.689520220560623,-0.8070346433073784,-14.99028,106.82572,-11.21163
5e863e35f5eedd8c7ee9e26d,sample.transcriptic.aq1e7k6tc4w9jru.experiment.transcriptic.r1e7998zhy3gm8,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Growth-Curves,experiment.transcriptic.r1e7998zhy3gm8,transcriptic,2,00c939861b42bdc4b1465f28f3e1254d434019b4,"UWBF_34293 | 35.0 | [28.0] | {""Phosphate Buffered Saline"": [""""], ""SC Media with 200nM beta-estradiol"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",UWBF_34293,CEN.PK2_ORE1_gfp_34293,Experiment,,,SC Media with 200nM beta-estradiol,,,,"['Phosphate Buffered Saline', 'SC Media with 200nM beta-estradiol']",35.0,celsius,28.0,hour,b4,ct1e799925x7wyx,aq1e7k6tc4w9jru,0.28033452055465446,0.40073503743224154,10.981846082000402,0.5586503260875869,1.42949,39.17408,1.9928
5e863e34f5eedd8c7ee9e21f,sample.transcriptic.aq1e7k6tc4xdrvt.experiment.transcriptic.r1e7998zhy3gm8,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Growth-Curves,experiment.transcriptic.r1e7998zhy3gm8,transcriptic,2,92512efa08908d08da92f39d3be93fd3bf621930,"UWBF_34299 | 35.0 | [28.0] | {""Phosphate Buffered Saline"": [""""], ""SC Media with 200nM beta-estradiol"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",UWBF_34299,CEN.PK2_ORE1_gfp_34299,Experiment,,,SC Media with 200nM beta-estradiol,,,,"['Phosphate Buffered Saline', 'SC Media with 200nM beta-estradiol']",35.0,celsius,28.0,hour,c4,ct1e799925x7wyx,aq1e7k6tc4xdrvt,0.25315442605467986,0.7955582904346741,10.705736838839563,2.3189169561627603,3.14258,42.28935,9.16009
5e863e31f5eedd8c7ee9e144,sample.transcriptic.aq1e7k6tc4xdrvw.experiment.transcriptic.r1e7998zhy3gm8,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Growth-Curves,experiment.transcriptic.r1e7998zhy3gm8,transcriptic,2,0e1827d5a3c4b082ab0c2790998ca5d60085a461,"UWBF_34296 | 35.0 | [28.0] | {""Phosphate Buffered Saline"": [""""], ""SC Media with 200nM beta-estradiol"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",UWBF_34296,CEN.PK2_ORE1_sic1_gfp_34296,Experiment,,,SC Media with 200nM beta-estradiol,,,,"['Phosphate Buffered Saline', 'SC Media with 200nM beta-estradiol']",35.0,celsius,28.0,hour,d4,ct1e799925x7wyx,aq1e7k6tc4xdrvw,0.07464465505862874,-1.6947788055244144,8.387335832403934,0.7462026411790749,-22.70462,112.36352,9.99673
5e863e32f5eedd8c7ee9e172,sample.transcriptic.aq1e7k6tc4yhxzv.experiment.transcriptic.r1e7998zhy3gm8,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Growth-Curves,experiment.transcriptic.r1e7998zhy3gm8,transcriptic,2,cc093af18f3a10103db5f03b93171334d894a60f,"UWBF_34290 | 35.0 | [28.0] | {""Phosphate Buffered Saline"": [""""], ""SC Media with 200nM beta-estradiol"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",UWBF_34290,CEN.PK2_ORE1_sic1_gfp_34290,Experiment,,,SC Media with 200nM beta-estradiol,,,,"['Phosphate Buffered Saline', 'SC Media with 200nM beta-estradiol']",35.0,celsius,28.0,hour,e4,ct1e799925x7wyx,aq1e7k6tc4yhxzv,0.04596745154088608,-1.3924116474285628,4.6895722003734885,-1.3381747023516823,-30.29125,102.01941,-29.11135
5e863e32f5eedd8c7ee9e1a1,sample.transcriptic.aq1e7k6tc4zp65u.experiment.transcriptic.r1e7998zhy3gm8,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Growth-Curves,experiment.transcriptic.r1e7998zhy3gm8,transcriptic,2,ab6b3fedc6546b7378f78e185e2ab2b15ad84664,"UWBF_34292 | 35.0 | [28.0] | {""Phosphate Buffered Saline"": [""""], ""SC Media with 200nM beta-estradiol"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",UWBF_34292,CEN.PK2_ORE1_sic1_34292,Experiment,,,SC Media with 200nM beta-estradiol,,,,"['Phosphate Buffered Saline', 'SC Media with 200nM beta-estradiol']",35.0,celsius,28.0,hour,f4,ct1e799925x7wyx,aq1e7k6tc4zp65u,0.0803130836632757,-0.8243455158640594,5.301564494121707,1.4291791386724872,-10.26415,66.01122,17.7951
5e863e33f5eedd8c7ee9e1cb,sample.transcriptic.aq1e7k6tc4zp65x.experiment.transcriptic.r1e7998zhy3gm8,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Growth-Curves,experiment.transcriptic.r1e7998zhy3gm8,transcriptic,2,6dc828f4a2e41f19cc6d9ce9fbae16e1d46d73bd,"UWBF_34298 | 35.0 | [28.0] | {""Phosphate Buffered Saline"": [""""], ""SC Media with 200nM beta-estradiol"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",UWBF_34298,CEN.PK2_ORE1_sic1_34298,Experiment,,,SC Media with 200nM beta-estradiol,,,,"['Phosphate Buffered Saline', 'SC Media with 200nM beta-estradiol']",35.0,celsius,28.0,hour,g4,ct1e799925x7wyx,aq1e7k6tc4zp65x,0.06922334420648535,-2.463490113506104,6.896308213188317,-0.9867808751956314,-35.58756,99.62403,-14.25503
5e863e33f5eedd8c7ee9e1f3,sample.transcriptic.aq1e7k6tc52tc9v.experiment.transcriptic.r1e7998zhy3gm8,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Growth-Curves,experiment.transcriptic.r1e7998zhy3gm8,transcriptic,2,817e5b6bfd0c4c08879f9837884bb4c5c7e62807,"UWBF_34282 | 35.0 | [28.0] | {""Phosphate Buffered Saline"": [""""], ""SC Media with 200nM beta-estradiol"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",UWBF_34282,CEN.PK2_ATAF1_gfp_34282,Experiment,,,SC Media with 200nM beta-estradiol,,,,"['Phosphate Buffered Saline', 'SC Media with 200nM beta-estradiol']",35.0,celsius,28.0,hour,h4,ct1e799925x7wyx,aq1e7k6tc52tc9v,0.03324827710625426,-1.984088460480907,4.784884670083342,-0.3793655898999792,-59.67493,143.91376,-11.41008
5e863e35f5eedd8c7ee9e269,sample.transcriptic.aq1e7k6tc52tc9y.experiment.transcriptic.r1e7998zhy3gm8,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Growth-Curves,experiment.transcriptic.r1e7998zhy3gm8,transcriptic,7,9b93f9fad81338b256bfb24c2d115c818c7c8828,"UWBF_24864 | 35.0 | [28.0] | {""Phosphate Buffered Saline"": [""""], ""SC Media with 200nM beta-estradiol"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",UWBF_24864,CRISPR_CEN.PK2_positive_control_NOR_00_24864,Control,,,SC Media with 200nM beta-estradiol,,,,"['Phosphate Buffered Saline', 'SC Media with 200nM beta-estradiol']",35.0,celsius,28.0,hour,a5,ct1e799925x7wyx,aq1e7k6tc52tc9y,0.07458095980956188,-0.4796620860008069,7.841576723093978,1.3025284236474328,-6.43143,105.1418,17.46462
5e863e34f5eedd8c7ee9e24c,sample.transcriptic.aq1e7k6tc53xjdy.experiment.transcriptic.r1e7998zhy3gm8,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Growth-Curves,experiment.transcriptic.r1e7998zhy3gm8,transcriptic,3,00c939861b42bdc4b1465f28f3e1254d434019b4,"UWBF_34293 | 35.0 | [28.0] | {""Phosphate Buffered Saline"": [""""], ""SC Media with 200nM beta-estradiol"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",UWBF_34293,CEN.PK2_ORE1_gfp_34293,Experiment,,,SC Media with 200nM beta-estradiol,,,,"['Phosphate Buffered Saline', 'SC Media with 200nM beta-estradiol']",35.0,celsius,28.0,hour,b5,ct1e799925x7wyx,aq1e7k6tc53xjdy,0.2364297111505926,-1.9326094417882471,10.074350234545314,-0.7781410471980962,-8.17414,42.61034,-3.29122
5e863e34f5eedd8c7ee9e21b,sample.transcriptic.aq1e7k6tc553rhx.experiment.transcriptic.r1e7998zhy3gm8,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Growth-Curves,experiment.transcriptic.r1e7998zhy3gm8,transcriptic,3,92512efa08908d08da92f39d3be93fd3bf621930,"UWBF_34299 | 35.0 | [28.0] | {""Phosphate Buffered Saline"": [""""], ""SC Media with 200nM beta-estradiol"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",UWBF_34299,CEN.PK2_ORE1_gfp_34299,Experiment,,,SC Media with 200nM beta-estradiol,,,,"['Phosphate Buffered Saline', 'SC Media with 200nM beta-estradiol']",35.0,celsius,28.0,hour,c5,ct1e799925x7wyx,aq1e7k6tc553rhx,0.07422882988534917,0.17301662141598673,5.180555481504943,3.6535246181168795,2.33085,69.79169,49.21975
5e863e31f5eedd8c7ee9e149,sample.transcriptic.aq1e7k6tc553rj2.experiment.transcriptic.r1e7998zhy3gm8,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Growth-Curves,experiment.transcriptic.r1e7998zhy3gm8,transcriptic,3,0e1827d5a3c4b082ab0c2790998ca5d60085a461,"UWBF_34296 | 35.0 | [28.0] | {""Phosphate Buffered Saline"": [""""], ""SC Media with 200nM beta-estradiol"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",UWBF_34296,CEN.PK2_ORE1_sic1_gfp_34296,Experiment,,,SC Media with 200nM beta-estradiol,,,,"['Phosphate Buffered Saline', 'SC Media with 200nM beta-estradiol']",35.0,celsius,28.0,hour,d5,ct1e799925x7wyx,aq1e7k6tc553rj2,0.08558337213695479,-2.2695529995355836,5.917877615427167,1.3443800455745722,-26.51862,69.14752,15.70843
5e863e32f5eedd8c7ee9e176,sample.transcriptic.aq1e7k6tc567xny.experiment.transcriptic.r1e7998zhy3gm8,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Growth-Curves,experiment.transcriptic.r1e7998zhy3gm8,transcriptic,3,cc093af18f3a10103db5f03b93171334d894a60f,"UWBF_34290 | 35.0 | [28.0] | {""Phosphate Buffered Saline"": [""""], ""SC Media with 200nM beta-estradiol"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",UWBF_34290,CEN.PK2_ORE1_sic1_gfp_34290,Experiment,,,SC Media with 200nM beta-estradiol,,,,"['Phosphate Buffered Saline', 'SC Media with 200nM beta-estradiol']",35.0,celsius,28.0,hour,e5,ct1e799925x7wyx,aq1e7k6tc567xny,0.06818378145487665,-1.1906173423417392,7.609247147263506,1.5036183182928233,-17.46188,111.59908,22.05243
5e863e32f5eedd8c7ee9e1a6,sample.transcriptic.aq1e7k6tc567xp3.experiment.transcriptic.r1e7998zhy3gm8,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Growth-Curves,experiment.transcriptic.r1e7998zhy3gm8,transcriptic,3,ab6b3fedc6546b7378f78e185e2ab2b15ad84664,"UWBF_34292 | 35.0 | [28.0] | {""Phosphate Buffered Saline"": [""""], ""SC Media with 200nM beta-estradiol"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",UWBF_34292,CEN.PK2_ORE1_sic1_34292,Experiment,,,SC Media with 200nM beta-estradiol,,,,"['Phosphate Buffered Saline', 'SC Media with 200nM beta-estradiol']",35.0,celsius,28.0,hour,f5,ct1e799925x7wyx,aq1e7k6tc567xp3,0.06984779978358799,-0.23502005841461013,6.329112631068501,-2.0187837685486594,-3.36475,90.61291,-28.90261
5e863e33f5eedd8c7ee9e1cf,sample.transcriptic.aq1e7k6tc57c5t3.experiment.transcriptic.r1e7998zhy3gm8,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Growth-Curves,experiment.transcriptic.r1e7998zhy3gm8,transcriptic,3,6dc828f4a2e41f19cc6d9ce9fbae16e1d46d73bd,"UWBF_34298 | 35.0 | [28.0] | {""Phosphate Buffered Saline"": [""""], ""SC Media with 200nM beta-estradiol"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",UWBF_34298,CEN.PK2_ORE1_sic1_34298,Experiment,,,SC Media with 200nM beta-estradiol,,,,"['Phosphate Buffered Saline', 'SC Media with 200nM beta-estradiol']",35.0,celsius,28.0,hour,g5,ct1e799925x7wyx,aq1e7k6tc57c5t3,0.060797578299862674,5.892541560633429,4.984577781548275,-1.4637809282459193,96.92066,81.98645,-24.0763
5e863e33f5eedd8c7ee9e1f7,sample.transcriptic.aq1e7k6tc58gbx2.experiment.transcriptic.r1e7998zhy3gm8,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Growth-Curves,experiment.transcriptic.r1e7998zhy3gm8,transcriptic,3,817e5b6bfd0c4c08879f9837884bb4c5c7e62807,"UWBF_34282 | 35.0 | [28.0] | {""Phosphate Buffered Saline"": [""""], ""SC Media with 200nM beta-estradiol"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",UWBF_34282,CEN.PK2_ATAF1_gfp_34282,Experiment,,,SC Media with 200nM beta-estradiol,,,,"['Phosphate Buffered Saline', 'SC Media with 200nM beta-estradiol']",35.0,celsius,28.0,hour,h5,ct1e799925x7wyx,aq1e7k6tc58gbx2,0.034545323800112965,0.9204522046121282,6.574623142758528,-0.04931408638950366,26.64477,190.31876,-1.42752
5e863e35f5eedd8c7ee9e264,sample.transcriptic.aq1e7k6tc58gbx5.experiment.transcriptic.r1e7998zhy3gm8,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Growth-Curves,experiment.transcriptic.r1e7998zhy3gm8,transcriptic,9,9b93f9fad81338b256bfb24c2d115c818c7c8828,"UWBF_24864 | 35.0 | [28.0] | {""Phosphate Buffered Saline"": [""""], ""SC Media with 200nM beta-estradiol"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",UWBF_24864,CRISPR_CEN.PK2_positive_control_NOR_00_24864,Control,,,SC Media with 200nM beta-estradiol,,,,"['Phosphate Buffered Saline', 'SC Media with 200nM beta-estradiol']",35.0,celsius,28.0,hour,a6,ct1e799925x7wyx,aq1e7k6tc58gbx5,0.07332629352413515,1.3423051677852293,7.829556415355876,0.662273030259386,18.30592,106.77693,9.03186
