_id,sample_id,experiment_reference,experiment_id,lab,replicate,replicate_group,replicate_group_string,strain,strain_name,strain_class,standard_type,control_type,media_type,inducer_type,inducer_concentration,inducer_concentration_unit,sample_contents,temperature,temperature_unit,timepoint,timepoint_unit,well,container_id,aliquot_id,od,fluor_gain_0.16,fluor_gain_0.16/od
5e39e9dcf5eedd8c7ebf3d50,sample.transcriptic.aq1dw7gywxyn55w.experiment.transcriptic.r1dw646fd4qxya,NovelChassis-OR-Circuit-Cycle0-24hour,experiment.transcriptic.r1dw646fd4qxya,transcriptic,3,1f7e80be05f5cb821779f1e260c91c44cb3c0a13,"B_subtilis_LG371 | 30.0 | [18.0] | {""Modified M9 Media"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",B_subtilis_LG371,,,,,Modified M9 Media,,,,['Modified M9 Media'],30.0,celsius,18.0,hour,d12,ct1dw646ft2hrvp,aq1dw7gywxyn55w,0.6205404230120493,9.770170553770683,15.74462
5e39e9dcf5eedd8c7ebf3d6b,sample.transcriptic.aq1dw7gywxzsb9x.experiment.transcriptic.r1dw646fd4qxya,NovelChassis-OR-Circuit-Cycle0-24hour,experiment.transcriptic.r1dw646fd4qxya,transcriptic,3,71198c35209f2e28971008c2c65b13bd60eafaef,"B_subtilis_GFP_min | 30.0 | [18.0] | {""Modified M9 Media"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",B_subtilis_GFP_min,,,,,Modified M9 Media,,,,['Modified M9 Media'],30.0,celsius,18.0,hour,e12,ct1dw646ft2hrvp,aq1dw7gywxzsb9x,0.04618356408163758,1.3783931656499784,29.84597
5e39e9ddf5eedd8c7ebf3d8d,sample.transcriptic.aq1dw7gywxzsba2.experiment.transcriptic.r1dw646fd4qxya,NovelChassis-OR-Circuit-Cycle0-24hour,experiment.transcriptic.r1dw646fd4qxya,transcriptic,3,8e7ac0b2c93839694f6a45abdc74dee78198fad9,"B_subtilis_GFP_medium | 30.0 | [18.0] | {""Modified M9 Media"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",B_subtilis_GFP_medium,,,,,Modified M9 Media,,,,['Modified M9 Media'],30.0,celsius,18.0,hour,f12,ct1dw646ft2hrvp,aq1dw7gywxzsba2,0.05441709440165641,3.5608406629755227,65.43607
5e39e9def5eedd8c7ebf3da5,sample.transcriptic.aq1dw7gywy2whe2.experiment.transcriptic.r1dw646fd4qxya,NovelChassis-OR-Circuit-Cycle0-24hour,experiment.transcriptic.r1dw646fd4qxya,transcriptic,3,289d0c18c0ad76402d815d4456e8b0f1eff6b868,"B_subtilis_GFP_max | 30.0 | [18.0] | {""Modified M9 Media"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",B_subtilis_GFP_max,,,,,Modified M9 Media,,,,['Modified M9 Media'],30.0,celsius,18.0,hour,g12,ct1dw646ft2hrvp,aq1dw7gywy2whe2,0.04682055167326448,1.6499916456338186,35.24076
5e39e9daf5eedd8c7ebf3cfb,sample.transcriptic.aq1dw7gywy42qhz.experiment.transcriptic.r1dw646fd4qxya,NovelChassis-OR-Circuit-Cycle0-24hour,experiment.transcriptic.r1dw646fd4qxya,transcriptic,3,59201de63e75d924bb787d6a1ea23889f54251cf,"MediaControl | 30.0 | [18.0] | {""Modified M9 Media"": [""""]} | PLATE_READER | MEDIA_BLANK",MediaControl,Media_control,Blank,MEDIA_BLANK,,Modified M9 Media,,,,['Modified M9 Media'],30.0,celsius,18.0,hour,h12,ct1dw646ft2hrvp,aq1dw7gywy42qhz,0.03640457493145174,2.602467808364235,71.48738
5e39e9e0f5eedd8c7ebf3dec,sample.transcriptic.aq1dw7h2g3nhnmp.experiment.transcriptic.r1dw646fd4qxya,NovelChassis-OR-Circuit-Cycle0-24hour,experiment.transcriptic.r1dw646fd4qxya,transcriptic,2,73eb08abe89cd647bbbbd3b2736a792defe78bb0,"B_subtilis_WT_JH642 | 30.0 | [30.0] | {""Cuminic Acid + IPTG"": [0.0], ""Modified M9 Media"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",B_subtilis_WT_JH642,,,,,Modified M9 Media,Cuminic Acid + IPTG,0.0,mM,"['Cuminic Acid + IPTG|0.0|mM', 'Modified M9 Media']",30.0,celsius,30.0,hour,a1,ct1dw646fstqk4g,aq1dw7h2g3nhnmp,0.0360494637418768,0.8768430347432546,24.32333
5e39e9e0f5eedd8c7ebf3dee,sample.transcriptic.aq1dw7h2g3pnurs.experiment.transcriptic.r1dw646fd4qxya,NovelChassis-OR-Circuit-Cycle0-24hour,experiment.transcriptic.r1dw646fd4qxya,transcriptic,2,d925097654211ea46bc83ff8b3e466f373fd923e,"B_subtilis_WT_PY79 | 30.0 | [30.0] | {""Cuminic Acid + IPTG"": [0.0], ""Modified M9 Media"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",B_subtilis_WT_PY79,,,,,Modified M9 Media,Cuminic Acid + IPTG,0.0,mM,"['Cuminic Acid + IPTG|0.0|mM', 'Modified M9 Media']",30.0,celsius,30.0,hour,b1,ct1dw646fstqk4g,aq1dw7h2g3pnurs,0.49290590342582236,4.980295591615267,10.10395
5e39e9e0f5eedd8c7ebf3df0,sample.transcriptic.aq1dw7h2g3qt2vr.experiment.transcriptic.r1dw646fd4qxya,NovelChassis-OR-Circuit-Cycle0-24hour,experiment.transcriptic.r1dw646fd4qxya,transcriptic,2,b4e79b8b33bf43d9ee141a1e9f7e406604c612ca,"B_subtilis_LG227 | 30.0 | [30.0] | {""Cuminic Acid + IPTG"": [0.0], ""Modified M9 Media"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",B_subtilis_LG227,,,,,Modified M9 Media,Cuminic Acid + IPTG,0.0,mM,"['Cuminic Acid + IPTG|0.0|mM', 'Modified M9 Media']",30.0,celsius,30.0,hour,c1,ct1dw646fstqk4g,aq1dw7h2g3qt2vr,0.03554862004230398,0.4374847875774674,12.30666
5e39e9e0f5eedd8c7ebf3df2,sample.transcriptic.aq1dw7h2g3qt2vu.experiment.transcriptic.r1dw646fd4qxya,NovelChassis-OR-Circuit-Cycle0-24hour,experiment.transcriptic.r1dw646fd4qxya,transcriptic,2,6f95962a897869040786159e5eb1bb6b6f833e8b,"B_subtilis_LG371 | 30.0 | [30.0] | {""Cuminic Acid + IPTG"": [0.0], ""Modified M9 Media"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",B_subtilis_LG371,,,,,Modified M9 Media,Cuminic Acid + IPTG,0.0,mM,"['Cuminic Acid + IPTG|0.0|mM', 'Modified M9 Media']",30.0,celsius,30.0,hour,d1,ct1dw646fstqk4g,aq1dw7h2g3qt2vu,0.1944256811324751,2.2285115948927983,11.46202
5e39e9e0f5eedd8c7ebf3df4,sample.transcriptic.aq1dw7h2g3rx8zu.experiment.transcriptic.r1dw646fd4qxya,NovelChassis-OR-Circuit-Cycle0-24hour,experiment.transcriptic.r1dw646fd4qxya,transcriptic,2,82f6f7c1f4ce92dde198b5f4af240c145923e613,"B_subtilis_GFP_min | 30.0 | [30.0] | {""Cuminic Acid + IPTG"": [0.0], ""Modified M9 Media"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",B_subtilis_GFP_min,,,,,Modified M9 Media,Cuminic Acid + IPTG,0.0,mM,"['Cuminic Acid + IPTG|0.0|mM', 'Modified M9 Media']",30.0,celsius,30.0,hour,e1,ct1dw646fstqk4g,aq1dw7h2g3rx8zu,0.03744875676053193,0.37315069054063293,9.9643
5e39e9e0f5eedd8c7ebf3df6,sample.transcriptic.aq1dw7h2g3t3f5t.experiment.transcriptic.r1dw646fd4qxya,NovelChassis-OR-Circuit-Cycle0-24hour,experiment.transcriptic.r1dw646fd4qxya,transcriptic,2,4b508b0957780af1600551703dcbe3a50e583c63,"B_subtilis_GFP_medium | 30.0 | [30.0] | {""Cuminic Acid + IPTG"": [0.0], ""Modified M9 Media"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",B_subtilis_GFP_medium,,,,,Modified M9 Media,Cuminic Acid + IPTG,0.0,mM,"['Cuminic Acid + IPTG|0.0|mM', 'Modified M9 Media']",30.0,celsius,30.0,hour,f1,ct1dw646fstqk4g,aq1dw7h2g3t3f5t,0.037525409889615086,0.16209244136538137,4.31954
5e39e9e0f5eedd8c7ebf3df8,sample.transcriptic.aq1dw7h2g3t3f5w.experiment.transcriptic.r1dw646fd4qxya,NovelChassis-OR-Circuit-Cycle0-24hour,experiment.transcriptic.r1dw646fd4qxya,transcriptic,2,0d25cebf65120febdf929aeb1ebf87b02064fdfc,"B_subtilis_GFP_max | 30.0 | [30.0] | {""Cuminic Acid + IPTG"": [0.0], ""Modified M9 Media"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",B_subtilis_GFP_max,,,,,Modified M9 Media,Cuminic Acid + IPTG,0.0,mM,"['Cuminic Acid + IPTG|0.0|mM', 'Modified M9 Media']",30.0,celsius,30.0,hour,g1,ct1dw646fstqk4g,aq1dw7h2g3t3f5w,0.037544783121136335,-0.2368554258648684,-6.30861
5e39e9e0f5eedd8c7ebf3dea,sample.transcriptic.aq1dw7h2g3u7n9u.experiment.transcriptic.r1dw646fd4qxya,NovelChassis-OR-Circuit-Cycle0-24hour,experiment.transcriptic.r1dw646fd4qxya,transcriptic,2,a2b90cc7bfb343bd7c2ef7e240278dda7116bbed,"MediaControl | 30.0 | [30.0] | {""Cuminic Acid + IPTG"": [0.0], ""Modified M9 Media"": [""""]} | PLATE_READER | MEDIA_BLANK",MediaControl,Media_control,Blank,MEDIA_BLANK,,Modified M9 Media,Cuminic Acid + IPTG,0.0,mM,"['Cuminic Acid + IPTG|0.0|mM', 'Modified M9 Media']",30.0,celsius,30.0,hour,h1,ct1dw646fstqk4g,aq1dw7h2g3u7n9u,0.03719064846145716,4.3879076603569604,117.98417
5e39e9e5f5eedd8c7ebf3e9e,sample.transcriptic.aq1dw7h2g3u7n9x.experiment.transcriptic.r1dw646fd4qxya,NovelChassis-OR-Circuit-Cycle0-24hour,experiment.transcriptic.r1dw646fd4qxya,transcriptic,3,73eb08abe89cd647bbbbd3b2736a792defe78bb0,"B_subtilis_WT_JH642 | 30.0 | [30.0] | {""Cuminic Acid + IPTG"": [0.0], ""Modified M9 Media"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",B_subtilis_WT_JH642,,,,,Modified M9 Media,Cuminic Acid + IPTG,0.0,mM,"['Cuminic Acid + IPTG|0.0|mM', 'Modified M9 Media']",30.0,celsius,30.0,hour,a2,ct1dw646fstqk4g,aq1dw7h2g3u7n9x,0.03465291937574861,0.5036269246282064,14.53346
5e39e9e5f5eedd8c7ebf3e9a,sample.transcriptic.aq1dw7h2g3vbudw.experiment.transcriptic.r1dw646fd4qxya,NovelChassis-OR-Circuit-Cycle0-24hour,experiment.transcriptic.r1dw646fd4qxya,transcriptic,3,d925097654211ea46bc83ff8b3e466f373fd923e,"B_subtilis_WT_PY79 | 30.0 | [30.0] | {""Cuminic Acid + IPTG"": [0.0], ""Modified M9 Media"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",B_subtilis_WT_PY79,,,,,Modified M9 Media,Cuminic Acid + IPTG,0.0,mM,"['Cuminic Acid + IPTG|0.0|mM', 'Modified M9 Media']",30.0,celsius,30.0,hour,b2,ct1dw646fstqk4g,aq1dw7h2g3vbudw,0.18803272705231786,2.5902553943292776,13.77556
5e39e9e4f5eedd8c7ebf3e98,sample.transcriptic.aq1dw7h2g3vbudz.experiment.transcriptic.r1dw646fd4qxya,NovelChassis-OR-Circuit-Cycle0-24hour,experiment.transcriptic.r1dw646fd4qxya,transcriptic,3,b4e79b8b33bf43d9ee141a1e9f7e406604c612ca,"B_subtilis_LG227 | 30.0 | [30.0] | {""Cuminic Acid + IPTG"": [0.0], ""Modified M9 Media"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",B_subtilis_LG227,,,,,Modified M9 Media,Cuminic Acid + IPTG,0.0,mM,"['Cuminic Acid + IPTG|0.0|mM', 'Modified M9 Media']",30.0,celsius,30.0,hour,c2,ct1dw646fstqk4g,aq1dw7h2g3vbudz,0.03629753610237147,0.11515053675024461,3.17241
5e39e9e4f5eedd8c7ebf3e95,sample.transcriptic.aq1dw7h2g3wg2hy.experiment.transcriptic.r1dw646fd4qxya,NovelChassis-OR-Circuit-Cycle0-24hour,experiment.transcriptic.r1dw646fd4qxya,transcriptic,3,6f95962a897869040786159e5eb1bb6b6f833e8b,"B_subtilis_LG371 | 30.0 | [30.0] | {""Cuminic Acid + IPTG"": [0.0], ""Modified M9 Media"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",B_subtilis_LG371,,,,,Modified M9 Media,Cuminic Acid + IPTG,0.0,mM,"['Cuminic Acid + IPTG|0.0|mM', 'Modified M9 Media']",30.0,celsius,30.0,hour,d2,ct1dw646fstqk4g,aq1dw7h2g3wg2hy,0.24544580129303917,2.787070998544354,11.35514
5e39e9e4f5eedd8c7ebf3e93,sample.transcriptic.aq1dw7h2g3xm8nx.experiment.transcriptic.r1dw646fd4qxya,NovelChassis-OR-Circuit-Cycle0-24hour,experiment.transcriptic.r1dw646fd4qxya,transcriptic,3,82f6f7c1f4ce92dde198b5f4af240c145923e613,"B_subtilis_GFP_min | 30.0 | [30.0] | {""Cuminic Acid + IPTG"": [0.0], ""Modified M9 Media"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",B_subtilis_GFP_min,,,,,Modified M9 Media,Cuminic Acid + IPTG,0.0,mM,"['Cuminic Acid + IPTG|0.0|mM', 'Modified M9 Media']",30.0,celsius,30.0,hour,e2,ct1dw646fstqk4g,aq1dw7h2g3xm8nx,0.03853710876337214,0.7093816567812374,18.40776
5e39e9e4f5eedd8c7ebf3e91,sample.transcriptic.aq1dw7h2g3xm8p2.experiment.transcriptic.r1dw646fd4qxya,NovelChassis-OR-Circuit-Cycle0-24hour,experiment.transcriptic.r1dw646fd4qxya,transcriptic,3,4b508b0957780af1600551703dcbe3a50e583c63,"B_subtilis_GFP_medium | 30.0 | [30.0] | {""Cuminic Acid + IPTG"": [0.0], ""Modified M9 Media"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",B_subtilis_GFP_medium,,,,,Modified M9 Media,Cuminic Acid + IPTG,0.0,mM,"['Cuminic Acid + IPTG|0.0|mM', 'Modified M9 Media']",30.0,celsius,30.0,hour,f2,ct1dw646fstqk4g,aq1dw7h2g3xm8p2,0.0362392031231073,0.495465309836555,13.67208
5e39e9e4f5eedd8c7ebf3e8f,sample.transcriptic.aq1dw7h2g3yresy.experiment.transcriptic.r1dw646fd4qxya,NovelChassis-OR-Circuit-Cycle0-24hour,experiment.transcriptic.r1dw646fd4qxya,transcriptic,3,0d25cebf65120febdf929aeb1ebf87b02064fdfc,"B_subtilis_GFP_max | 30.0 | [30.0] | {""Cuminic Acid + IPTG"": [0.0], ""Modified M9 Media"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",B_subtilis_GFP_max,,,,,Modified M9 Media,Cuminic Acid + IPTG,0.0,mM,"['Cuminic Acid + IPTG|0.0|mM', 'Modified M9 Media']",30.0,celsius,30.0,hour,g2,ct1dw646fstqk4g,aq1dw7h2g3yresy,0.036235410382171596,1.8666967853358967,51.51582
5e39e9e0f5eedd8c7ebf3de8,sample.transcriptic.aq1dw7h2g3yret3.experiment.transcriptic.r1dw646fd4qxya,NovelChassis-OR-Circuit-Cycle0-24hour,experiment.transcriptic.r1dw646fd4qxya,transcriptic,3,a2b90cc7bfb343bd7c2ef7e240278dda7116bbed,"MediaControl | 30.0 | [30.0] | {""Cuminic Acid + IPTG"": [0.0], ""Modified M9 Media"": [""""]} | PLATE_READER | MEDIA_BLANK",MediaControl,Media_control,Blank,MEDIA_BLANK,,Modified M9 Media,Cuminic Acid + IPTG,0.0,mM,"['Cuminic Acid + IPTG|0.0|mM', 'Modified M9 Media']",30.0,celsius,30.0,hour,h2,ct1dw646fstqk4g,aq1dw7h2g3yret3,0.035020636165365465,1.455200683631748,41.55266
5e39e9e4f5eedd8c7ebf3e8d,sample.transcriptic.aq1dw7h2g3zvmx2.experiment.transcriptic.r1dw646fd4qxya,NovelChassis-OR-Circuit-Cycle0-24hour,experiment.transcriptic.r1dw646fd4qxya,transcriptic,3,a3cb50baf2164fab11376220cedbd01b8057be12,"B_subtilis_WT_JH642 | 30.0 | [30.0] | {""Cuminic Acid + IPTG"": [1.0], ""Modified M9 Media"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",B_subtilis_WT_JH642,,,,,Modified M9 Media,Cuminic Acid + IPTG,1.0,mM,"['Cuminic Acid + IPTG|1.0|mM', 'Modified M9 Media']",30.0,celsius,30.0,hour,a3,ct1dw646fstqk4g,aq1dw7h2g3zvmx2,0.03702578089329269,1.673020871272397,45.1853
5e39e9e4f5eedd8c7ebf3e8b,sample.transcriptic.aq1dw7h2g3zvmx5.experiment.transcriptic.r1dw646fd4qxya,NovelChassis-OR-Circuit-Cycle0-24hour,experiment.transcriptic.r1dw646fd4qxya,transcriptic,3,a651210a573c459990674bc91086da87a6dac81c,"B_subtilis_WT_PY79 | 30.0 | [30.0] | {""Cuminic Acid + IPTG"": [1.0], ""Modified M9 Media"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",B_subtilis_WT_PY79,,,,,Modified M9 Media,Cuminic Acid + IPTG,1.0,mM,"['Cuminic Acid + IPTG|1.0|mM', 'Modified M9 Media']",30.0,celsius,30.0,hour,b3,ct1dw646fstqk4g,aq1dw7h2g3zvmx5,0.14274684041367697,2.3691048316514283,16.59655
5e39e9e4f5eedd8c7ebf3e89,sample.transcriptic.aq1dw7h2g42zu34.experiment.transcriptic.r1dw646fd4qxya,NovelChassis-OR-Circuit-Cycle0-24hour,experiment.transcriptic.r1dw646fd4qxya,transcriptic,3,5580df646705bccda16ec8364495a9eb7f089338,"B_subtilis_LG227 | 30.0 | [30.0] | {""Cuminic Acid + IPTG"": [1.0], ""Modified M9 Media"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",B_subtilis_LG227,,,,,Modified M9 Media,Cuminic Acid + IPTG,1.0,mM,"['Cuminic Acid + IPTG|1.0|mM', 'Modified M9 Media']",30.0,celsius,30.0,hour,c3,ct1dw646fstqk4g,aq1dw7h2g42zu34,0.03491062660204645,0.2967679842643344,8.50079
5e39e9e4f5eedd8c7ebf3e87,sample.transcriptic.aq1dw7h2g446273.experiment.transcriptic.r1dw646fd4qxya,NovelChassis-OR-Circuit-Cycle0-24hour,experiment.transcriptic.r1dw646fd4qxya,transcriptic,3,7d65ccae5a93a1bf298ef5c27f050cd055a76846,"B_subtilis_LG371 | 30.0 | [30.0] | {""Cuminic Acid + IPTG"": [1.0], ""Modified M9 Media"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",B_subtilis_LG371,,,,,Modified M9 Media,Cuminic Acid + IPTG,1.0,mM,"['Cuminic Acid + IPTG|1.0|mM', 'Modified M9 Media']",30.0,celsius,30.0,hour,d3,ct1dw646fstqk4g,aq1dw7h2g446273,0.17049943740578652,18.157917590694545,106.4984
5e39e9e4f5eedd8c7ebf3e85,sample.transcriptic.aq1dw7h2g446276.experiment.transcriptic.r1dw646fd4qxya,NovelChassis-OR-Circuit-Cycle0-24hour,experiment.transcriptic.r1dw646fd4qxya,transcriptic,3,290ad68aa9434cc71fdda4e541fc369923e57bcc,"B_subtilis_GFP_min | 30.0 | [30.0] | {""Cuminic Acid + IPTG"": [1.0], ""Modified M9 Media"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",B_subtilis_GFP_min,,,,,Modified M9 Media,Cuminic Acid + IPTG,1.0,mM,"['Cuminic Acid + IPTG|1.0|mM', 'Modified M9 Media']",30.0,celsius,30.0,hour,e3,ct1dw646fstqk4g,aq1dw7h2g446276,0.03810998671922854,0.45366377404008884,11.90407
5e39e9e4f5eedd8c7ebf3e83,sample.transcriptic.aq1dw7h2g45a8b5.experiment.transcriptic.r1dw646fd4qxya,NovelChassis-OR-Circuit-Cycle0-24hour,experiment.transcriptic.r1dw646fd4qxya,transcriptic,3,71440ffd280c7a241882af40e10b44ecb22abb32,"B_subtilis_GFP_medium | 30.0 | [30.0] | {""Cuminic Acid + IPTG"": [1.0], ""Modified M9 Media"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",B_subtilis_GFP_medium,,,,,Modified M9 Media,Cuminic Acid + IPTG,1.0,mM,"['Cuminic Acid + IPTG|1.0|mM', 'Modified M9 Media']",30.0,celsius,30.0,hour,f3,ct1dw646fstqk4g,aq1dw7h2g45a8b5,0.037784824829210806,-0.18316806963441531,-4.84766
5e39e9e4f5eedd8c7ebf3e81,sample.transcriptic.aq1dw7h2g45a8b8.experiment.transcriptic.r1dw646fd4qxya,NovelChassis-OR-Circuit-Cycle0-24hour,experiment.transcriptic.r1dw646fd4qxya,transcriptic,3,2e1ac02bdb2f9dec95e7a41b8e633cc4fff38892,"B_subtilis_GFP_max | 30.0 | [30.0] | {""Cuminic Acid + IPTG"": [1.0], ""Modified M9 Media"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",B_subtilis_GFP_max,,,,,Modified M9 Media,Cuminic Acid + IPTG,1.0,mM,"['Cuminic Acid + IPTG|1.0|mM', 'Modified M9 Media']",30.0,celsius,30.0,hour,g3,ct1dw646fstqk4g,aq1dw7h2g45a8b8,0.03799012715018866,-1.1714167880004507,-30.83477
5e39e9e0f5eedd8c7ebf3de6,sample.transcriptic.aq1dw7h2g46eef7.experiment.transcriptic.r1dw646fd4qxya,NovelChassis-OR-Circuit-Cycle0-24hour,experiment.transcriptic.r1dw646fd4qxya,transcriptic,3,470faed4788f6abe421e26966aad51f65054c685,"MediaControl | 30.0 | [30.0] | {""Cuminic Acid + IPTG"": [1.0], ""Modified M9 Media"": [""""]} | PLATE_READER | MEDIA_BLANK",MediaControl,Media_control,Blank,MEDIA_BLANK,,Modified M9 Media,Cuminic Acid + IPTG,1.0,mM,"['Cuminic Acid + IPTG|1.0|mM', 'Modified M9 Media']",30.0,celsius,30.0,hour,h3,ct1dw646fstqk4g,aq1dw7h2g46eef7,0.034045100572974024,-0.4099253410214422,-12.04066
5e39e9e4f5eedd8c7ebf3e7f,sample.transcriptic.aq1dw7h2g47jmk6.experiment.transcriptic.r1dw646fd4qxya,NovelChassis-OR-Circuit-Cycle0-24hour,experiment.transcriptic.r1dw646fd4qxya,transcriptic,4,73eb08abe89cd647bbbbd3b2736a792defe78bb0,"B_subtilis_WT_JH642 | 30.0 | [30.0] | {""Cuminic Acid + IPTG"": [0.0], ""Modified M9 Media"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",B_subtilis_WT_JH642,,,,,Modified M9 Media,Cuminic Acid + IPTG,0.0,mM,"['Cuminic Acid + IPTG|0.0|mM', 'Modified M9 Media']",30.0,celsius,30.0,hour,a4,ct1dw646fstqk4g,aq1dw7h2g47jmk6,0.03584949278546033,1.4529043563225224,40.52789
5e39e9e4f5eedd8c7ebf3e7d,sample.transcriptic.aq1dw7h2g47jmk9.experiment.transcriptic.r1dw646fd4qxya,NovelChassis-OR-Circuit-Cycle0-24hour,experiment.transcriptic.r1dw646fd4qxya,transcriptic,4,d925097654211ea46bc83ff8b3e466f373fd923e,"B_subtilis_WT_PY79 | 30.0 | [30.0] | {""Cuminic Acid + IPTG"": [0.0], ""Modified M9 Media"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",B_subtilis_WT_PY79,,,,,Modified M9 Media,Cuminic Acid + IPTG,0.0,mM,"['Cuminic Acid + IPTG|0.0|mM', 'Modified M9 Media']",30.0,celsius,30.0,hour,b4,ct1dw646fstqk4g,aq1dw7h2g47jmk9,0.2149625403615458,2.4507329281061256,11.40074
5e39e9e4f5eedd8c7ebf3e7b,sample.transcriptic.aq1dw7h2g48ptq7.experiment.transcriptic.r1dw646fd4qxya,NovelChassis-OR-Circuit-Cycle0-24hour,experiment.transcriptic.r1dw646fd4qxya,transcriptic,4,b4e79b8b33bf43d9ee141a1e9f7e406604c612ca,"B_subtilis_LG227 | 30.0 | [30.0] | {""Cuminic Acid + IPTG"": [0.0], ""Modified M9 Media"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",B_subtilis_LG227,,,,,Modified M9 Media,Cuminic Acid + IPTG,0.0,mM,"['Cuminic Acid + IPTG|0.0|mM', 'Modified M9 Media']",30.0,celsius,30.0,hour,c4,ct1dw646fstqk4g,aq1dw7h2g48ptq7,0.036895250931632886,0.04374507112355644,1.18566
5e39e9e4f5eedd8c7ebf3e79,sample.transcriptic.aq1dw7h2g48ptqa.experiment.transcriptic.r1dw646fd4qxya,NovelChassis-OR-Circuit-Cycle0-24hour,experiment.transcriptic.r1dw646fd4qxya,transcriptic,4,6f95962a897869040786159e5eb1bb6b6f833e8b,"B_subtilis_LG371 | 30.0 | [30.0] | {""Cuminic Acid + IPTG"": [0.0], ""Modified M9 Media"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",B_subtilis_LG371,,,,,Modified M9 Media,Cuminic Acid + IPTG,0.0,mM,"['Cuminic Acid + IPTG|0.0|mM', 'Modified M9 Media']",30.0,celsius,30.0,hour,d4,ct1dw646fstqk4g,aq1dw7h2g48ptqa,0.13891448907068632,1.2159567764502552,8.75328
5e39e9e2f5eedd8c7ebf3e41,sample.transcriptic.aq1dw7h2g49tzua.experiment.transcriptic.r1dw646fd4qxya,NovelChassis-OR-Circuit-Cycle0-24hour,experiment.transcriptic.r1dw646fd4qxya,transcriptic,4,82f6f7c1f4ce92dde198b5f4af240c145923e613,"B_subtilis_GFP_min | 30.0 | [30.0] | {""Cuminic Acid + IPTG"": [0.0], ""Modified M9 Media"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",B_subtilis_GFP_min,,,,,Modified M9 Media,Cuminic Acid + IPTG,0.0,mM,"['Cuminic Acid + IPTG|0.0|mM', 'Modified M9 Media']",30.0,celsius,30.0,hour,e4,ct1dw646fstqk4g,aq1dw7h2g49tzua,0.03707209321022901,-0.9109491927376525,-24.57237
5e39e9e3f5eedd8c7ebf3e6b,sample.transcriptic.aq1dw7h2g4ay7y9.experiment.transcriptic.r1dw646fd4qxya,NovelChassis-OR-Circuit-Cycle0-24hour,experiment.transcriptic.r1dw646fd4qxya,transcriptic,4,4b508b0957780af1600551703dcbe3a50e583c63,"B_subtilis_GFP_medium | 30.0 | [30.0] | {""Cuminic Acid + IPTG"": [0.0], ""Modified M9 Media"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",B_subtilis_GFP_medium,,,,,Modified M9 Media,Cuminic Acid + IPTG,0.0,mM,"['Cuminic Acid + IPTG|0.0|mM', 'Modified M9 Media']",30.0,celsius,30.0,hour,f4,ct1dw646fstqk4g,aq1dw7h2g4ay7y9,0.03616752679020673,0.9570174098041061,26.46068
5e39e9e3f5eedd8c7ebf3e51,sample.transcriptic.aq1dw7h2g4ay7yc.experiment.transcriptic.r1dw646fd4qxya,NovelChassis-OR-Circuit-Cycle0-24hour,experiment.transcriptic.r1dw646fd4qxya,transcriptic,4,0d25cebf65120febdf929aeb1ebf87b02064fdfc,"B_subtilis_GFP_max | 30.0 | [30.0] | {""Cuminic Acid + IPTG"": [0.0], ""Modified M9 Media"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",B_subtilis_GFP_max,,,,,Modified M9 Media,Cuminic Acid + IPTG,0.0,mM,"['Cuminic Acid + IPTG|0.0|mM', 'Modified M9 Media']",30.0,celsius,30.0,hour,g4,ct1dw646fstqk4g,aq1dw7h2g4ay7yc,0.037731852783223496,-0.4055743366577882,-10.74886
